id,date,port_name,fuel_type,price_usd_per_mt
3249,2021-11-01,Rotterdam,IFO380,399.5
3250,2021-11-01,Visakhapatnam,VLSFO,609.71
3251,2021-11-01,Visakhapatnam,LSMGO,836.5
3252,2021-11-01,Visakhapatnam,IFO380,439.56
3253,2021-11-01,Houston,VLSFO,535.72
3254,2021-11-01,Houston,LSMGO,647.04
3255,2021-11-01,Houston,IFO380,384.58
3256,2021-11-02,Singapore,VLSFO,570.71
3257,2021-11-02,Singapore,LSMGO,731.07
3258,2021-11-02,Singapore,IFO380,409.44
3259,2021-11-02,Fujairah,VLSFO,562.49
3260,2021-11-02,Fujairah,LSMGO,742.57
3261,2021-11-02,Fujairah,IFO380,406.09
3262,2021-11-02,Rotterdam,VLSFO,551.5
3263,2021-11-02,Rotterdam,LSMGO,681.98
3264,2021-11-02,Rotterdam,IFO380,397.42
3265,2021-11-02,Visakhapatnam,VLSFO,607.78
3266,2021-11-02,Visakhapatnam,LSMGO,847.47
3267,2021-11-02,Visakhapatnam,IFO380,440.63
3268,2021-11-02,Houston,VLSFO,534.27
3269,2021-11-02,Houston,LSMGO,663.68
3270,2021-11-02,Houston,IFO380,381.55
3271,2021-11-03,Singapore,VLSFO,570.58
3272,2021-11-03,Singapore,LSMGO,718.65
3273,2021-11-03,Singapore,IFO380,411.26
3274,2021-11-03,Fujairah,VLSFO,555.56
3275,2021-11-03,Fujairah,LSMGO,734.31
3276,2021-11-03,Fujairah,IFO380,401.12
3277,2021-11-03,Rotterdam,VLSFO,543.87
3278,2021-11-03,Rotterdam,LSMGO,681.8
3279,2021-11-03,Rotterdam,IFO380,386.96
3280,2021-11-03,Visakhapatnam,VLSFO,607.81
3281,2021-11-03,Visakhapatnam,LSMGO,843.33
3282,2021-11-03,Visakhapatnam,IFO380,431.83
3283,2021-11-03,Houston,VLSFO,530.8
3284,2021-11-03,Houston,LSMGO,658.99
3285,2021-11-03,Houston,IFO380,379.9
3286,2021-11-04,Singapore,VLSFO,577.68
3287,2021-11-04,Singapore,LSMGO,727.58
3288,2021-11-04,Singapore,IFO380,414.11
3289,2021-11-04,Fujairah,VLSFO,564.08
3290,2021-11-04,Fujairah,LSMGO,737.38
3291,2021-11-04,Fujairah,IFO380,400.95
3292,2021-11-04,Rotterdam,VLSFO,545.36
3293,2021-11-04,Rotterdam,LSMGO,675.89
3294,2021-11-04,Rotterdam,IFO380,394.78
3295,2021-11-04,Visakhapatnam,VLSFO,609.6
3296,2021-11-04,Visakhapatnam,LSMGO,842.19
3297,2021-11-04,Visakhapatnam,IFO380,438.65
3298,2021-11-04,Houston,VLSFO,533.52
3299,2021-11-04,Houston,LSMGO,662.54
3300,2021-11-04,Houston,IFO380,383.91
3301,2021-11-05,Singapore,VLSFO,576.85
3302,2021-11-05,Singapore,LSMGO,739.5
3303,2021-11-05,Singapore,IFO380,412.25
3304,2021-11-05,Fujairah,VLSFO,557.56
3305,2021-11-05,Fujairah,LSMGO,725.97
3306,2021-11-05,Fujairah,IFO380,405.67
3307,2021-11-05,Rotterdam,VLSFO,547.31
3308,2021-11-05,Rotterdam,LSMGO,679.44
3309,2021-11-05,Rotterdam,IFO380,401.68
3310,2021-11-05,Visakhapatnam,VLSFO,611.46
3311,2021-11-05,Visakhapatnam,LSMGO,852.58
3312,2021-11-05,Visakhapatnam,IFO380,439.54
3313,2021-11-05,Houston,VLSFO,528.57
3314,2021-11-05,Houston,LSMGO,642.54
3315,2021-11-05,Houston,IFO380,375.48
3316,2021-11-08,Singapore,VLSFO,568.86
3317,2021-11-08,Singapore,LSMGO,727.36
3318,2021-11-08,Singapore,IFO380,413.85
3319,2021-11-08,Fujairah,VLSFO,553.48
3320,2021-11-08,Fujairah,LSMGO,718.03
3321,2021-11-08,Fujairah,IFO380,393.41
3322,2021-11-08,Rotterdam,VLSFO,547.4
3323,2021-11-08,Rotterdam,LSMGO,685.03
3324,2021-11-08,Rotterdam,IFO380,391.25
3325,2021-11-08,Visakhapatnam,VLSFO,617.01
3326,2021-11-08,Visakhapatnam,LSMGO,851.73
3327,2021-11-08,Visakhapatnam,IFO380,448.13
3328,2021-11-08,Houston,VLSFO,534.41
3329,2021-11-08,Houston,LSMGO,653.24
3330,2021-11-08,Houston,IFO380,385.77
3331,2021-11-09,Singapore,VLSFO,567.99
3332,2021-11-09,Singapore,LSMGO,723.64
3333,2021-11-09,Singapore,IFO380,410.09
3334,2021-11-09,Fujairah,VLSFO,553.08
3335,2021-11-09,Fujairah,LSMGO,724.92
3336,2021-11-09,Fujairah,IFO380,395.74
3337,2021-11-09,Rotterdam,VLSFO,537.52
3338,2021-11-09,Rotterdam,LSMGO,682.03
3339,2021-11-09,Rotterdam,IFO380,388.73
3340,2021-11-09,Visakhapatnam,VLSFO,611.81
3341,2021-11-09,Visakhapatnam,LSMGO,850.9
3342,2021-11-09,Visakhapatnam,IFO380,438.73
3343,2021-11-09,Houston,VLSFO,533.97
3344,2021-11-09,Houston,LSMGO,655.13
3345,2021-11-09,Houston,IFO380,390.24
3346,2021-11-10,Singapore,VLSFO,579.85
3347,2021-11-10,Singapore,LSMGO,733.68
3348,2021-11-10,Singapore,IFO380,414.19
3349,2021-11-10,Fujairah,VLSFO,562.62
3350,2021-11-10,Fujairah,LSMGO,712.39
3351,2021-11-10,Fujairah,IFO380,407.86
3352,2021-11-10,Rotterdam,VLSFO,550.56
3353,2021-11-10,Rotterdam,LSMGO,686.72
3354,2021-11-10,Rotterdam,IFO380,392.38
3355,2021-11-10,Visakhapatnam,VLSFO,610.3
3356,2021-11-10,Visakhapatnam,LSMGO,842.7
3357,2021-11-10,Visakhapatnam,IFO380,434.46
3358,2021-11-10,Houston,VLSFO,535.96
3359,2021-11-10,Houston,LSMGO,654.5
3360,2021-11-10,Houston,IFO380,385.75
3361,2021-11-11,Singapore,VLSFO,570.99
3362,2021-11-11,Singapore,LSMGO,729.07
3363,2021-11-11,Singapore,IFO380,411.0
3364,2021-11-11,Fujairah,VLSFO,556.51
3365,2021-11-11,Fujairah,LSMGO,724.14
3366,2021-11-11,Fujairah,IFO380,399.72
3367,2021-11-11,Rotterdam,VLSFO,545.65
3368,2021-11-11,Rotterdam,LSMGO,679.79
3369,2021-11-11,Rotterdam,IFO380,392.07
3370,2021-11-11,Visakhapatnam,VLSFO,603.97
3371,2021-11-11,Visakhapatnam,LSMGO,822.05
3372,2021-11-11,Visakhapatnam,IFO380,436.87
3373,2021-11-11,Houston,VLSFO,532.75
3374,2021-11-11,Houston,LSMGO,655.33
3375,2021-11-11,Houston,IFO380,386.46
3376,2021-11-12,Singapore,VLSFO,561.35
3377,2021-11-12,Singapore,LSMGO,715.1
3378,2021-11-12,Singapore,IFO380,402.82
3379,2021-11-12,Fujairah,VLSFO,564.37
3380,2021-11-12,Fujairah,LSMGO,740.52
3381,2021-11-12,Fujairah,IFO380,403.5
3382,2021-11-12,Rotterdam,VLSFO,533.76
3383,2021-11-12,Rotterdam,LSMGO,667.07
3384,2021-11-12,Rotterdam,IFO380,386.52
3385,2021-11-12,Visakhapatnam,VLSFO,604.62
3386,2021-11-12,Visakhapatnam,LSMGO,829.79
3387,2021-11-12,Visakhapatnam,IFO380,438.13
3388,2021-11-12,Houston,VLSFO,536.79
3389,2021-11-12,Houston,LSMGO,662.29
3390,2021-11-12,Houston,IFO380,384.84
3391,2021-11-15,Singapore,VLSFO,570.22
3392,2021-11-15,Singapore,LSMGO,739.78
3393,2021-11-15,Singapore,IFO380,413.94
3394,2021-11-15,Fujairah,VLSFO,560.42
3395,2021-11-15,Fujairah,LSMGO,730.1
3396,2021-11-15,Fujairah,IFO380,404.75
3397,2021-11-15,Rotterdam,VLSFO,552.5
3398,2021-11-15,Rotterdam,LSMGO,693.52
3399,2021-11-15,Rotterdam,IFO380,394.53
3400,2021-11-15,Visakhapatnam,VLSFO,609.63
3401,2021-11-15,Visakhapatnam,LSMGO,851.75
3402,2021-11-15,Visakhapatnam,IFO380,441.54
3403,2021-11-15,Houston,VLSFO,530.0
3404,2021-11-15,Houston,LSMGO,665.11
3405,2021-11-15,Houston,IFO380,388.97
3406,2021-11-16,Singapore,VLSFO,572.61
3407,2021-11-16,Singapore,LSMGO,731.48
3408,2021-11-16,Singapore,IFO380,417.01
3409,2021-11-16,Fujairah,VLSFO,569.56
3410,2021-11-16,Fujairah,LSMGO,742.21
3411,2021-11-16,Fujairah,IFO380,405.49
3412,2021-11-16,Rotterdam,VLSFO,543.07
3413,2021-11-16,Rotterdam,LSMGO,681.04
3414,2021-11-16,Rotterdam,IFO380,393.56
3415,2021-11-16,Visakhapatnam,VLSFO,611.04
3416,2021-11-16,Visakhapatnam,LSMGO,852.83
3417,2021-11-16,Visakhapatnam,IFO380,443.03
3418,2021-11-16,Houston,VLSFO,539.3
3419,2021-11-16,Houston,LSMGO,662.03
3420,2021-11-16,Houston,IFO380,382.75
3421,2021-11-17,Singapore,VLSFO,572.68
3422,2021-11-17,Singapore,LSMGO,750.5
3423,2021-11-17,Singapore,IFO380,414.06
3424,2021-11-17,Fujairah,VLSFO,559.26
3425,2021-11-17,Fujairah,LSMGO,721.32
3426,2021-11-17,Fujairah,IFO380,411.07
3427,2021-11-17,Rotterdam,VLSFO,545.09
3428,2021-11-17,Rotterdam,LSMGO,692.71
3429,2021-11-17,Rotterdam,IFO380,384.79
3430,2021-11-17,Visakhapatnam,VLSFO,599.19
3431,2021-11-17,Visakhapatnam,LSMGO,836.71
3432,2021-11-17,Visakhapatnam,IFO380,429.96
3433,2021-11-17,Houston,VLSFO,545.6
3434,2021-11-17,Houston,LSMGO,674.63
3435,2021-11-17,Houston,IFO380,393.92
3436,2021-11-18,Singapore,VLSFO,576.22
3437,2021-11-18,Singapore,LSMGO,724.43
3438,2021-11-18,Singapore,IFO380,414.63
3439,2021-11-18,Fujairah,VLSFO,566.27
3440,2021-11-18,Fujairah,LSMGO,731.12
3441,2021-11-18,Fujairah,IFO380,406.29
3442,2021-11-18,Rotterdam,VLSFO,548.64
3443,2021-11-18,Rotterdam,LSMGO,687.92
3444,2021-11-18,Rotterdam,IFO380,394.64
3445,2021-11-18,Visakhapatnam,VLSFO,611.53
3446,2021-11-18,Visakhapatnam,LSMGO,837.46
3447,2021-11-18,Visakhapatnam,IFO380,439.8
3448,2021-11-18,Houston,VLSFO,531.13
3449,2021-11-18,Houston,LSMGO,644.54
3450,2021-11-18,Houston,IFO380,388.16
3451,2021-11-19,Singapore,VLSFO,577.78
3452,2021-11-19,Singapore,LSMGO,740.13
3453,2021-11-19,Singapore,IFO380,410.06
3454,2021-11-19,Fujairah,VLSFO,566.82
3455,2021-11-19,Fujairah,LSMGO,738.71
3456,2021-11-19,Fujairah,IFO380,412.28
3457,2021-11-19,Rotterdam,VLSFO,550.59
3458,2021-11-19,Rotterdam,LSMGO,702.18
3459,2021-11-19,Rotterdam,IFO380,398.09
3460,2021-11-19,Visakhapatnam,VLSFO,618.29
3461,2021-11-19,Visakhapatnam,LSMGO,853.27
3462,2021-11-19,Visakhapatnam,IFO380,443.76
3463,2021-11-19,Houston,VLSFO,538.58
3464,2021-11-19,Houston,LSMGO,660.21
3465,2021-11-19,Houston,IFO380,388.91
3466,2021-11-22,Singapore,VLSFO,578.04
3467,2021-11-22,Singapore,LSMGO,731.92
3468,2021-11-22,Singapore,IFO380,417.51
3469,2021-11-22,Fujairah,VLSFO,561.49
3470,2021-11-22,Fujairah,LSMGO,724.22
3471,2021-11-22,Fujairah,IFO380,400.71
3472,2021-11-22,Rotterdam,VLSFO,545.31
3473,2021-11-22,Rotterdam,LSMGO,673.23
3474,2021-11-22,Rotterdam,IFO380,396.7
3475,2021-11-22,Visakhapatnam,VLSFO,606.1
3476,2021-11-22,Visakhapatnam,LSMGO,837.48
3477,2021-11-22,Visakhapatnam,IFO380,440.72
3478,2021-11-22,Houston,VLSFO,540.9
3479,2021-11-22,Houston,LSMGO,667.44
3480,2021-11-22,Houston,IFO380,392.6
3481,2021-11-23,Singapore,VLSFO,578.19
3482,2021-11-23,Singapore,LSMGO,739.84
3483,2021-11-23,Singapore,IFO380,415.82
3484,2021-11-23,Fujairah,VLSFO,558.74
3485,2021-11-23,Fujairah,LSMGO,726.21
3486,2021-11-23,Fujairah,IFO380,404.68
3487,2021-11-23,Rotterdam,VLSFO,547.85
3488,2021-11-23,Rotterdam,LSMGO,686.16
3489,2021-11-23,Rotterdam,IFO380,394.24
3490,2021-11-23,Visakhapatnam,VLSFO,615.73
3491,2021-11-23,Visakhapatnam,LSMGO,844.94
3492,2021-11-23,Visakhapatnam,IFO380,436.37
3493,2021-11-23,Houston,VLSFO,534.7
3494,2021-11-23,Houston,LSMGO,650.69
3495,2021-11-23,Houston,IFO380,387.32
3496,2021-11-24,Singapore,VLSFO,575.27
3497,2021-11-24,Singapore,LSMGO,714.79
3498,2021-11-24,Singapore,IFO380,412.67
3499,2021-11-24,Fujairah,VLSFO,561.58
3500,2021-11-24,Fujairah,LSMGO,740.66
3501,2021-11-24,Fujairah,IFO380,405.45
3502,2021-11-24,Rotterdam,VLSFO,553.67
3503,2021-11-24,Rotterdam,LSMGO,682.86
3504,2021-11-24,Rotterdam,IFO380,401.53
3505,2021-11-24,Visakhapatnam,VLSFO,613.76
3506,2021-11-24,Visakhapatnam,LSMGO,844.24
3507,2021-11-24,Visakhapatnam,IFO380,444.58
3508,2021-11-24,Houston,VLSFO,534.99
3509,2021-11-24,Houston,LSMGO,642.69
3510,2021-11-24,Houston,IFO380,379.16
3511,2021-11-25,Singapore,VLSFO,579.86
3512,2021-11-25,Singapore,LSMGO,749.14
3513,2021-11-25,Singapore,IFO380,423.07
3514,2021-11-25,Fujairah,VLSFO,576.1
3515,2021-11-25,Fujairah,LSMGO,737.65
3516,2021-11-25,Fujairah,IFO380,414.31
3517,2021-11-25,Rotterdam,VLSFO,545.34
3518,2021-11-25,Rotterdam,LSMGO,683.88
3519,2021-11-25,Rotterdam,IFO380,395.02
3520,2021-11-25,Visakhapatnam,VLSFO,612.42
3521,2021-11-25,Visakhapatnam,LSMGO,840.3
3522,2021-11-25,Visakhapatnam,IFO380,438.26
3523,2021-11-25,Houston,VLSFO,533.98
3524,2021-11-25,Houston,LSMGO,644.59
3525,2021-11-25,Houston,IFO380,374.18
3526,2021-11-26,Singapore,VLSFO,571.4
3527,2021-11-26,Singapore,LSMGO,730.58
3528,2021-11-26,Singapore,IFO380,410.41
3529,2021-11-26,Fujairah,VLSFO,569.78
3530,2021-11-26,Fujairah,LSMGO,737.99
3531,2021-11-26,Fujairah,IFO380,412.09
3532,2021-11-26,Rotterdam,VLSFO,555.14
3533,2021-11-26,Rotterdam,LSMGO,702.71
3534,2021-11-26,Rotterdam,IFO380,399.87
3535,2021-11-26,Visakhapatnam,VLSFO,605.26
3536,2021-11-26,Visakhapatnam,LSMGO,841.92
3537,2021-11-26,Visakhapatnam,IFO380,430.81
3538,2021-11-26,Houston,VLSFO,537.83
3539,2021-11-26,Houston,LSMGO,648.69
3540,2021-11-26,Houston,IFO380,387.14
3541,2021-11-29,Singapore,VLSFO,576.99
3542,2021-11-29,Singapore,LSMGO,745.78
3543,2021-11-29,Singapore,IFO380,416.85
3544,2021-11-29,Fujairah,VLSFO,579.44
3545,2021-11-29,Fujairah,LSMGO,758.94
3546,2021-11-29,Fujairah,IFO380,416.28
3547,2021-11-29,Rotterdam,VLSFO,546.95
3548,2021-11-29,Rotterdam,LSMGO,682.29
3549,2021-11-29,Rotterdam,IFO380,397.24
3550,2021-11-29,Visakhapatnam,VLSFO,620.76
3551,2021-11-29,Visakhapatnam,LSMGO,854.36
3552,2021-11-29,Visakhapatnam,IFO380,450.05
3553,2021-11-29,Houston,VLSFO,531.33
3554,2021-11-29,Houston,LSMGO,652.14
3555,2021-11-29,Houston,IFO380,379.14
3556,2021-11-30,Singapore,VLSFO,584.16
3557,2021-11-30,Singapore,LSMGO,744.82
3558,2021-11-30,Singapore,IFO380,426.36
3559,2021-11-30,Fujairah,VLSFO,577.89
3560,2021-11-30,Fujairah,LSMGO,766.74
3561,2021-11-30,Fujairah,IFO380,419.93
3562,2021-11-30,Rotterdam,VLSFO,558.88
3563,2021-11-30,Rotterdam,LSMGO,711.67
3564,2021-11-30,Rotterdam,IFO380,399.4
3565,2021-11-30,Visakhapatnam,VLSFO,611.16
3566,2021-11-30,Visakhapatnam,LSMGO,839.34
3567,2021-11-30,Visakhapatnam,IFO380,444.08
3568,2021-11-30,Houston,VLSFO,532.8
3569,2021-11-30,Houston,LSMGO,654.32
3570,2021-11-30,Houston,IFO380,382.88
3571,2021-12-01,Singapore,VLSFO,581.85
3572,2021-12-01,Singapore,LSMGO,742.41
3573,2021-12-01,Singapore,IFO380,423.57
3574,2021-12-01,Fujairah,VLSFO,569.18
3575,2021-12-01,Fujairah,LSMGO,750.56
3576,2021-12-01,Fujairah,IFO380,412.73
3577,2021-12-01,Rotterdam,VLSFO,554.62
3578,2021-12-01,Rotterdam,LSMGO,699.76
3579,2021-12-01,Rotterdam,IFO380,407.19
3580,2021-12-01,Visakhapatnam,VLSFO,611.85
3581,2021-12-01,Visakhapatnam,LSMGO,841.29
3582,2021-12-01,Visakhapatnam,IFO380,441.18
3583,2021-12-01,Houston,VLSFO,538.23
3584,2021-12-01,Houston,LSMGO,667.51
3585,2021-12-01,Houston,IFO380,381.98
3586,2021-12-02,Singapore,VLSFO,578.89
3587,2021-12-02,Singapore,LSMGO,738.53
3588,2021-12-02,Singapore,IFO380,417.73
3589,2021-12-02,Fujairah,VLSFO,562.99
3590,2021-12-02,Fujairah,LSMGO,728.57
3591,2021-12-02,Fujairah,IFO380,404.47
3592,2021-12-02,Rotterdam,VLSFO,563.98
3593,2021-12-02,Rotterdam,LSMGO,701.21
3594,2021-12-02,Rotterdam,IFO380,413.21
3595,2021-12-02,Visakhapatnam,VLSFO,618.74
3596,2021-12-02,Visakhapatnam,LSMGO,860.48
3597,2021-12-02,Visakhapatnam,IFO380,438.65
3598,2021-12-02,Houston,VLSFO,537.2
3599,2021-12-02,Houston,LSMGO,664.44
3600,2021-12-02,Houston,IFO380,386.19
3601,2021-12-03,Singapore,VLSFO,585.93
3602,2021-12-03,Singapore,LSMGO,740.22
3603,2021-12-03,Singapore,IFO380,416.88
3604,2021-12-03,Fujairah,VLSFO,571.18
3605,2021-12-03,Fujairah,LSMGO,745.16
3606,2021-12-03,Fujairah,IFO380,410.62
3607,2021-12-03,Rotterdam,VLSFO,541.38
3608,2021-12-03,Rotterdam,LSMGO,682.63
3609,2021-12-03,Rotterdam,IFO380,386.81
3610,2021-12-03,Visakhapatnam,VLSFO,620.11
3611,2021-12-03,Visakhapatnam,LSMGO,853.9
3612,2021-12-03,Visakhapatnam,IFO380,443.93
3613,2021-12-03,Houston,VLSFO,538.43
3614,2021-12-03,Houston,LSMGO,671.91
3615,2021-12-03,Houston,IFO380,390.06
3616,2021-12-06,Singapore,VLSFO,593.22
3617,2021-12-06,Singapore,LSMGO,752.43
3618,2021-12-06,Singapore,IFO380,427.54
3619,2021-12-06,Fujairah,VLSFO,565.86
3620,2021-12-06,Fujairah,LSMGO,738.07
3621,2021-12-06,Fujairah,IFO380,412.88
3622,2021-12-06,Rotterdam,VLSFO,550.44
3623,2021-12-06,Rotterdam,LSMGO,693.26
3624,2021-12-06,Rotterdam,IFO380,396.12
3625,2021-12-06,Visakhapatnam,VLSFO,613.9
3626,2021-12-06,Visakhapatnam,LSMGO,868.14
3627,2021-12-06,Visakhapatnam,IFO380,444.39
3628,2021-12-06,Houston,VLSFO,540.82
3629,2021-12-06,Houston,LSMGO,666.67
3630,2021-12-06,Houston,IFO380,389.42
3631,2021-12-07,Singapore,VLSFO,573.86
3632,2021-12-07,Singapore,LSMGO,739.51
3633,2021-12-07,Singapore,IFO380,415.6
3634,2021-12-07,Fujairah,VLSFO,573.27
3635,2021-12-07,Fujairah,LSMGO,751.88
3636,2021-12-07,Fujairah,IFO380,406.61
3637,2021-12-07,Rotterdam,VLSFO,549.15
3638,2021-12-07,Rotterdam,LSMGO,698.38
3639,2021-12-07,Rotterdam,IFO380,401.68
3640,2021-12-07,Visakhapatnam,VLSFO,608.06
3641,2021-12-07,Visakhapatnam,LSMGO,846.5
3642,2021-12-07,Visakhapatnam,IFO380,442.11
3643,2021-12-07,Houston,VLSFO,550.57
3644,2021-12-07,Houston,LSMGO,670.59
3645,2021-12-07,Houston,IFO380,396.39
3646,2021-12-08,Singapore,VLSFO,584.54
3647,2021-12-08,Singapore,LSMGO,744.63
3648,2021-12-08,Singapore,IFO380,420.17
3649,2021-12-08,Fujairah,VLSFO,569.83
3650,2021-12-08,Fujairah,LSMGO,753.68
3651,2021-12-08,Fujairah,IFO380,412.39
3652,2021-12-08,Rotterdam,VLSFO,560.19
3653,2021-12-08,Rotterdam,LSMGO,704.29
3654,2021-12-08,Rotterdam,IFO380,412.89
3655,2021-12-08,Visakhapatnam,VLSFO,623.83
3656,2021-12-08,Visakhapatnam,LSMGO,853.27
3657,2021-12-08,Visakhapatnam,IFO380,449.73
3658,2021-12-08,Houston,VLSFO,547.59
3659,2021-12-08,Houston,LSMGO,680.67
3660,2021-12-08,Houston,IFO380,391.95
3661,2021-12-09,Singapore,VLSFO,571.63
3662,2021-12-09,Singapore,LSMGO,719.94
3663,2021-12-09,Singapore,IFO380,406.58
3664,2021-12-09,Fujairah,VLSFO,576.49
3665,2021-12-09,Fujairah,LSMGO,764.11
3666,2021-12-09,Fujairah,IFO380,416.89
3667,2021-12-09,Rotterdam,VLSFO,550.03
3668,2021-12-09,Rotterdam,LSMGO,680.76
3669,2021-12-09,Rotterdam,IFO380,394.7
3670,2021-12-09,Visakhapatnam,VLSFO,620.22
3671,2021-12-09,Visakhapatnam,LSMGO,848.81
3672,2021-12-09,Visakhapatnam,IFO380,445.59
3673,2021-12-09,Houston,VLSFO,533.58
3674,2021-12-09,Houston,LSMGO,669.7
3675,2021-12-09,Houston,IFO380,385.46
3676,2021-12-10,Singapore,VLSFO,574.02
3677,2021-12-10,Singapore,LSMGO,736.49
3678,2021-12-10,Singapore,IFO380,415.73
3679,2021-12-10,Fujairah,VLSFO,573.65
3680,2021-12-10,Fujairah,LSMGO,751.77
3681,2021-12-10,Fujairah,IFO380,417.45
3682,2021-12-10,Rotterdam,VLSFO,551.53
3683,2021-12-10,Rotterdam,LSMGO,689.27
3684,2021-12-10,Rotterdam,IFO380,395.38
3685,2021-12-10,Visakhapatnam,VLSFO,613.02
3686,2021-12-10,Visakhapatnam,LSMGO,829.31
3687,2021-12-10,Visakhapatnam,IFO380,438.26
3688,2021-12-10,Houston,VLSFO,543.2
3689,2021-12-10,Houston,LSMGO,667.59
3690,2021-12-10,Houston,IFO380,389.2
3691,2021-12-13,Singapore,VLSFO,577.46
3692,2021-12-13,Singapore,LSMGO,745.08
3693,2021-12-13,Singapore,IFO380,418.51
3694,2021-12-13,Fujairah,VLSFO,563.08
3695,2021-12-13,Fujairah,LSMGO,724.08
3696,2021-12-13,Fujairah,IFO380,405.26
3697,2021-12-13,Rotterdam,VLSFO,552.09
3698,2021-12-13,Rotterdam,LSMGO,694.89
3699,2021-12-13,Rotterdam,IFO380,391.27
3700,2021-12-13,Visakhapatnam,VLSFO,619.2
3701,2021-12-13,Visakhapatnam,LSMGO,846.39
3702,2021-12-13,Visakhapatnam,IFO380,447.57
3703,2021-12-13,Houston,VLSFO,537.93
3704,2021-12-13,Houston,LSMGO,667.07
3705,2021-12-13,Houston,IFO380,384.33
3706,2021-12-14,Singapore,VLSFO,587.4
3707,2021-12-14,Singapore,LSMGO,751.08
3708,2021-12-14,Singapore,IFO380,426.23
3709,2021-12-14,Fujairah,VLSFO,575.57
3710,2021-12-14,Fujairah,LSMGO,750.27
3711,2021-12-14,Fujairah,IFO380,414.47
3712,2021-12-14,Rotterdam,VLSFO,571.66
3713,2021-12-14,Rotterdam,LSMGO,704.86
3714,2021-12-14,Rotterdam,IFO380,410.65
3715,2021-12-14,Visakhapatnam,VLSFO,620.63
3716,2021-12-14,Visakhapatnam,LSMGO,858.82
3717,2021-12-14,Visakhapatnam,IFO380,444.44
3718,2021-12-14,Houston,VLSFO,544.13
3719,2021-12-14,Houston,LSMGO,672.09
3720,2021-12-14,Houston,IFO380,381.09
3721,2021-12-15,Singapore,VLSFO,586.81
3722,2021-12-15,Singapore,LSMGO,757.68
3723,2021-12-15,Singapore,IFO380,416.86
3724,2021-12-15,Fujairah,VLSFO,580.41
3725,2021-12-15,Fujairah,LSMGO,759.19
3726,2021-12-15,Fujairah,IFO380,414.48
3727,2021-12-15,Rotterdam,VLSFO,552.52
3728,2021-12-15,Rotterdam,LSMGO,690.7
3729,2021-12-15,Rotterdam,IFO380,395.88
3730,2021-12-15,Visakhapatnam,VLSFO,616.69
3731,2021-12-15,Visakhapatnam,LSMGO,863.95
3732,2021-12-15,Visakhapatnam,IFO380,440.54
3733,2021-12-15,Houston,VLSFO,543.94
3734,2021-12-15,Houston,LSMGO,649.83
3735,2021-12-15,Houston,IFO380,399.51
3736,2021-12-16,Singapore,VLSFO,588.04
3737,2021-12-16,Singapore,LSMGO,761.3
3738,2021-12-16,Singapore,IFO380,423.17
3739,2021-12-16,Fujairah,VLSFO,567.94
3740,2021-12-16,Fujairah,LSMGO,751.81
3741,2021-12-16,Fujairah,IFO380,410.16
3742,2021-12-16,Rotterdam,VLSFO,555.2
3743,2021-12-16,Rotterdam,LSMGO,690.36
3744,2021-12-16,Rotterdam,IFO380,403.83
3745,2021-12-16,Visakhapatnam,VLSFO,619.91
3746,2021-12-16,Visakhapatnam,LSMGO,854.21
3747,2021-12-16,Visakhapatnam,IFO380,443.12
3748,2021-12-16,Houston,VLSFO,535.42
3749,2021-12-16,Houston,LSMGO,652.71
3750,2021-12-16,Houston,IFO380,385.51
3751,2021-12-17,Singapore,VLSFO,593.05
3752,2021-12-17,Singapore,LSMGO,753.64
3753,2021-12-17,Singapore,IFO380,423.48
3754,2021-12-17,Fujairah,VLSFO,572.27
3755,2021-12-17,Fujairah,LSMGO,742.89
3756,2021-12-17,Fujairah,IFO380,410.1
3757,2021-12-17,Rotterdam,VLSFO,570.16
3758,2021-12-17,Rotterdam,LSMGO,719.48
3759,2021-12-17,Rotterdam,IFO380,406.86
3760,2021-12-17,Visakhapatnam,VLSFO,610.24
3761,2021-12-17,Visakhapatnam,LSMGO,836.79
3762,2021-12-17,Visakhapatnam,IFO380,433.63
3763,2021-12-17,Houston,VLSFO,550.13
3764,2021-12-17,Houston,LSMGO,683.2
3765,2021-12-17,Houston,IFO380,401.16
3766,2021-12-20,Singapore,VLSFO,587.35
3767,2021-12-20,Singapore,LSMGO,745.48
3768,2021-12-20,Singapore,IFO380,423.29
3769,2021-12-20,Fujairah,VLSFO,569.05
3770,2021-12-20,Fujairah,LSMGO,732.47
3771,2021-12-20,Fujairah,IFO380,413.88
3772,2021-12-20,Rotterdam,VLSFO,549.02
3773,2021-12-20,Rotterdam,LSMGO,685.01
3774,2021-12-20,Rotterdam,IFO380,391.92
3775,2021-12-20,Visakhapatnam,VLSFO,617.27
3776,2021-12-20,Visakhapatnam,LSMGO,858.01
3777,2021-12-20,Visakhapatnam,IFO380,445.7
3778,2021-12-20,Houston,VLSFO,551.16
3779,2021-12-20,Houston,LSMGO,667.92
3780,2021-12-20,Houston,IFO380,391.02
3781,2021-12-21,Singapore,VLSFO,582.11
3782,2021-12-21,Singapore,LSMGO,757.66
3783,2021-12-21,Singapore,IFO380,422.86
3784,2021-12-21,Fujairah,VLSFO,579.22
3785,2021-12-21,Fujairah,LSMGO,758.44
3786,2021-12-21,Fujairah,IFO380,409.41
3787,2021-12-21,Rotterdam,VLSFO,556.07
3788,2021-12-21,Rotterdam,LSMGO,702.2
